EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
102993,-999.0,151.204,98.566,18.364,-999.0,-999.0,-999.0,2.806,18.364,110.517,2.674,-1.282,-999.0,30.078,1.514,-1.735,80.439,1.138,1.767,71.716,-1.182,68.825,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00265331133733,s
102994,151.491,55.824,136.267,24.529,-999.0,-999.0,-999.0,3.316,24.529,67.431,1.254,-1.31,-999.0,29.915,0.856,-0.169,37.516,-1.916,1.652,35.28,-2.882,106.91,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.84741416409,b
102995,-999.0,75.144,49.655,29.484,-999.0,-999.0,-999.0,2.327,29.484,53.858,1.296,-1.364,-999.0,23.462,-1.53,2.399,30.396,-1.183,-1.583,50.914,0.956,130.927,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.00833892461,b
102996,136.417,52.256,76.277,25.855,-999.0,-999.0,-999.0,3.291,25.855,71.986,2.499,1.414,-999.0,20.571,0.685,1.418,51.415,-0.475,-1.662,16.786,0.53,137.424,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.51679052002,b
102997,134.086,22.251,80.995,87.661,-999.0,-999.0,-999.0,2.151,27.39,183.285,0.412,1.389,-999.0,68.551,2.104,2.077,28.264,1.424,-2.166,35.248,-2.887,291.735,1,86.47,1.281,-0.637,-999.0,-999.0,-999.0,86.47,0.018636116672,s
102998,110.39,15.648,82.56,1.312,-999.0,-999.0,-999.0,3.118,1.312,77.558,0.974,-1.414,-999.0,39.284,1.595,-3.01,38.274,0.873,0.023,5.179,1.202,104.254,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102999,200.277,110.019,149.659,48.249,-999.0,-999.0,-999.0,3.088,8.174,138.519,1.715,-0.643,-999.0,31.182,-0.273,2.199,53.487,2.297,-2.372,57.849,1.068,267.16,1,53.851,-0.098,-0.813,-999.0,-999.0,-999.0,53.851,2.81799044252,b
103000,104.64,56.0,65.782,4.789,-999.0,-999.0,-999.0,3.095,4.789,62.844,1.679,-1.147,-999.0,23.455,0.834,3.03,39.389,1.651,0.046,19.909,-3.066,86.497,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.21705249381,b
103001,86.043,52.881,61.231,95.475,0.273,77.169,-0.015,1.856,32.636,202.068,2.432,-0.419,0.0,24.196,-1.13,1.868,58.838,-1.509,-2.599,62.759,-1.698,326.478,2,78.693,-0.081,0.911,40.341,0.192,-0.52,119.034,1.03859888206,b
103002,85.069,26.054,59.506,26.499,-999.0,-999.0,-999.0,2.927,4.407,84.999,1.406,1.414,-999.0,22.512,0.23,-0.718,31.644,1.245,2.821,14.062,-2.131,118.585,1,30.843,-2.033,0.709,-999.0,-999.0,-999.0,30.843,0.018636116672,s
103003,106.556,32.626,79.988,22.968,-999.0,-999.0,-999.0,3.306,22.968,64.042,1.041,-1.413,-999.0,31.373,-1.683,2.759,32.669,-0.293,-0.524,26.229,0.658,65.512,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
103004,138.149,69.197,58.607,129.848,0.941,120.276,3.811,1.886,71.435,384.916,2.447,1.408,0.0,23.052,-0.728,-0.067,56.418,-0.528,1.808,82.428,0.744,457.757,3,141.932,-1.538,-1.734,66.19,-2.479,-2.486,305.445,0.00150187015894,s
103005,124.635,41.444,82.498,88.859,-999.0,-999.0,-999.0,2.445,31.653,144.477,1.968,1.4,-999.0,28.864,0.539,0.987,56.79,-0.355,-3.02,45.982,2.428,200.998,1,58.824,0.794,-0.423,-999.0,-999.0,-999.0,58.824,0.00150270483101,s
103006,121.127,25.305,75.248,24.99,-999.0,-999.0,-999.0,3.162,24.99,71.087,1.664,-1.414,-999.0,26.684,0.208,-2.735,44.403,-0.652,0.308,12.735,1.43,166.971,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
103007,127.546,87.06,81.773,61.848,-999.0,-999.0,-999.0,2.497,24.978,141.633,0.738,-1.023,-999.0,49.629,-1.889,-2.367,36.624,-1.566,0.109,51.74,-3.047,206.38,1,55.379,2.094,0.198,-999.0,-999.0,-999.0,55.379,1.73739957561,b
103008,137.457,3.018,74.67,81.705,5.954,775.772,-8.854,2.625,1.942,157.231,1.193,0.873,0.824,34.828,-0.839,0.416,41.561,-1.209,3.015,68.846,3.071,129.781,2,48.442,-2.877,-0.28,32.401,3.077,-0.278,80.842,0.00150270483101,s
103009,89.936,66.051,41.885,139.976,3.684,541.097,-3.393,1.289,51.826,337.067,2.827,1.163,0.685,20.159,1.69,2.744,56.993,1.13,1.582,82.154,2.59,384.356,3,186.301,1.84,-1.349,37.739,-1.844,1.194,259.915,0.0713571365583,b
103010,98.791,60.777,57.052,216.866,2.755,437.047,-1.649,0.965,30.073,456.268,0.507,0.957,0.508,85.607,-0.95,2.496,43.411,-0.635,1.584,102.536,2.53,621.542,3,203.882,-0.879,-0.992,56.047,1.875,0.951,327.25,0.0713571365583,b
103011,78.264,38.928,57.948,66.275,-999.0,-999.0,-999.0,1.689,5.908,124.329,0.798,-0.03,-999.0,35.033,2.115,-2.892,27.954,0.523,-2.326,34.21,-0.964,172.616,1,61.342,1.735,1.09,-999.0,-999.0,-999.0,61.342,0.309795155685,b
103012,111.246,7.237,76.515,28.776,-999.0,-999.0,-999.0,2.982,28.776,71.824,0.601,1.322,-999.0,44.848,0.459,1.121,26.976,1.391,-2.33,35.433,-2.564,142.209,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00150270483101,s
103013,142.254,41.117,94.902,8.277,-999.0,-999.0,-999.0,3.052,8.277,94.454,1.359,-0.86,-999.0,40.042,-0.889,0.442,54.412,-1.268,-2.587,7.768,0.542,141.847,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103014,96.57,37.948,72.978,4.306,-999.0,-999.0,-999.0,3.195,4.306,59.509,1.435,-1.408,-999.0,24.443,-0.433,-0.149,35.066,-1.827,-3.024,12.336,0.961,144.683,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
103015,106.396,70.683,73.549,1.449,-999.0,-999.0,-999.0,3.024,1.449,76.707,1.906,-1.3,-999.0,26.393,-1.404,2.21,50.314,-1.108,-1.063,24.872,1.991,92.222,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.74481046903,b
103016,133.541,5.508,83.829,1.5,-999.0,-999.0,-999.0,3.025,1.5,90.129,0.461,-1.266,-999.0,61.686,-0.526,1.617,28.444,-0.388,-1.405,33.015,-1.585,91.871,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103017,118.936,8.515,86.613,7.215,-999.0,-999.0,-999.0,3.206,7.215,75.484,0.958,-1.399,-999.0,38.554,-0.65,0.541,36.93,-1.729,-2.478,9.512,-2.936,177.23,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103018,118.915,13.323,67.547,121.916,-999.0,-999.0,-999.0,1.828,2.203,188.994,0.878,0.387,-999.0,34.631,-2.118,-2.978,30.397,-0.31,-2.706,60.717,-2.395,181.747,1,123.966,0.013,0.518,-999.0,-999.0,-999.0,123.966,0.307169523947,b
103019,81.539,30.638,63.017,1.796,-999.0,-999.0,-999.0,2.77,1.796,64.015,1.086,-1.414,-999.0,30.684,0.707,1.569,33.331,0.853,-1.197,10.824,-3.073,109.2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.26474012883,b
103020,73.43,11.694,32.99,423.206,1.411,365.35,1.576,0.532,74.163,710.694,2.52,1.141,0.275,39.493,-0.655,1.029,99.534,-0.638,0.497,288.43,0.566,780.139,3,321.872,-0.735,-2.504,174.166,-2.145,-2.544,571.668,0.0834140312717,b
103021,104.583,20.696,67.721,120.228,4.009,484.824,-2.834,2.173,3.564,224.213,3.42,1.262,0.948,20.201,1.059,-0.189,69.089,1.549,1.928,59.166,1.603,250.491,2,81.305,3.092,-1.199,53.618,-0.917,-2.059,134.923,0.00150270483101,s
103022,-999.0,108.759,18.774,92.251,-999.0,-999.0,-999.0,0.546,60.837,104.64,1.771,-0.15,-999.0,25.729,0.29,2.78,45.577,0.686,2.404,98.496,0.51,246.552,1,33.334,2.394,-2.155,-999.0,-999.0,-999.0,33.334,0.74405624723,b
103023,87.478,8.705,62.959,28.539,-999.0,-999.0,-999.0,3.154,28.539,62.052,0.755,1.414,-999.0,35.359,-1.957,0.706,26.693,-2.399,-2.417,36.52,-2.137,78.678,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.68161144262,b
103024,-999.0,113.583,90.722,0.997,-999.0,-999.0,-999.0,2.377,30.394,108.677,2.342,-1.304,-999.0,23.18,-0.321,-2.877,54.286,1.575,-1.443,61.444,1.333,63.633,1,31.211,-2.582,0.791,-999.0,-999.0,-999.0,31.211,2.80167074703,b
103025,99.607,68.007,65.09,28.467,-999.0,-999.0,-999.0,2.852,28.467,67.78,1.749,1.38,-999.0,24.659,1.966,-1.559,43.121,1.696,1.281,30.909,-1.116,109.166,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,2.11311274602,b
103026,89.12,48.177,67.065,26.252,-999.0,-999.0,-999.0,2.196,35.663,96.514,1.111,-1.234,-999.0,31.418,-0.164,2.957,34.919,-1.332,1.098,33.306,-0.47,251.916,1,30.177,-3.261,2.756,-999.0,-999.0,-999.0,30.177,0.0834140312717,b
103027,109.302,9.859,80.424,52.788,-999.0,-999.0,-999.0,2.283,3.328,125.465,1.006,1.38,-999.0,36.537,0.459,2.872,36.746,1.88,-1.624,7.073,-2.246,162.085,1,52.182,0.506,0.726,-999.0,-999.0,-999.0,52.182,1.68161144262,b
103028,93.719,1.003,52.116,125.672,0.545,95.996,0.103,1.265,30.717,222.563,0.496,0.976,0.0,62.571,-0.884,2.99,31.031,-0.927,-2.029,61.465,-2.006,265.379,2,73.103,0.149,0.086,55.858,0.694,1.564,128.961,0.00265331133733,s
103029,128.184,4.051,97.136,79.334,5.282,699.35,-6.876,2.346,2.625,169.267,1.643,0.639,0.429,26.212,0.195,-1.659,43.079,-2.117,-2.057,11.87,-2.236,189.901,2,52.279,2.955,0.61,47.697,-2.327,1.832,99.976,0.00150270483101,s
103030,100.621,10.05,69.06,95.559,-999.0,-999.0,-999.0,1.76,16.576,150.07,0.692,0.851,-999.0,41.915,0.328,2.414,28.991,-1.403,2.732,25.829,2.363,155.314,1,79.164,-0.112,-0.619,-999.0,-999.0,-999.0,79.164,1.68161144262,b
103031,120.265,36.246,78.444,25.202,-999.0,-999.0,-999.0,3.089,25.202,79.222,1.392,-1.414,-999.0,33.118,1.3,2.344,46.104,1.48,-0.856,19.765,0.432,117.105,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103032,105.242,4.052,57.272,56.388,-999.0,-999.0,-999.0,2.669,6.534,116.237,1.174,0.697,-999.0,26.944,-1.845,1.323,31.62,-1.56,-2.306,48.316,-2.202,145.615,1,57.673,-0.969,0.588,-999.0,-999.0,-999.0,57.673,1.68161144262,b
103033,143.52,104.148,90.768,45.059,5.008,660.528,-5.973,2.363,2.76,206.164,2.43,-0.233,0.992,27.781,1.46,-2.032,67.501,0.326,2.179,42.142,-1.399,233.795,2,69.358,3.05,0.886,41.523,-1.958,-1.634,110.881,0.00150270483101,s
103034,120.37,4.367,79.459,1.404,-999.0,-999.0,-999.0,3.073,1.404,83.736,0.502,-1.348,-999.0,55.761,0.059,-0.266,27.975,-0.169,2.953,26.558,2.792,100.782,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103035,99.985,68.834,53.744,92.928,-999.0,-999.0,-999.0,1.706,30.275,171.349,1.457,1.009,-999.0,28.639,0.841,-2.288,41.731,0.256,2.392,55.49,-2.297,321.452,1,100.979,0.316,0.685,-999.0,-999.0,-999.0,100.979,2.10458599039,b
103036,-999.0,90.315,133.554,71.778,0.8,131.904,0.549,2.995,4.033,207.808,2.263,-0.307,0.0,21.503,-0.532,-2.649,48.653,2.389,-1.989,67.429,-0.173,244.406,2,69.038,-0.442,3.028,68.615,-1.242,1.003,137.653,3.19941166123,b
103037,126.689,79.357,106.992,33.122,-999.0,-999.0,-999.0,2.517,33.122,94.262,1.987,-1.267,-999.0,31.554,-0.231,-1.056,62.708,-1.799,0.913,25.864,-2.573,126.93,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
103038,149.69,51.286,72.86,141.467,0.781,147.86,0.088,1.852,9.7,320.287,0.685,1.409,0.0,53.196,1.325,2.355,36.449,1.936,0.608,82.774,1.579,372.882,3,110.396,0.881,-0.967,83.567,0.1,-2.369,230.642,0.307169523947,b
103039,88.04,43.819,56.343,38.927,-999.0,-999.0,-999.0,2.86,22.309,89.405,0.866,1.411,-999.0,30.075,-0.763,0.063,26.04,-1.141,2.897,29.466,1.073,115.226,1,33.29,2.422,-2.685,-999.0,-999.0,-999.0,33.29,1.87505792727,b
103040,246.203,98.119,217.274,96.911,3.045,244.329,3.386,2.41,23.078,282.484,0.71,-1.377,0.045,95.979,1.735,-2.834,68.145,-0.297,-1.538,37.374,1.13,335.312,2,82.91,3.911,0.637,35.451,0.866,1.632,118.36,0.74405624723,b
103041,119.852,90.226,85.104,29.933,-999.0,-999.0,-999.0,2.77,1.769,125.661,2.64,1.147,-999.0,26.152,0.61,1.343,69.05,0.204,-1.397,31.201,1.269,80.691,1,30.46,-0.766,2.758,-999.0,-999.0,-999.0,30.46,2.26387437252,b
103042,111.782,65.782,91.645,63.148,-999.0,-999.0,-999.0,2.17,24.289,151.329,1.897,-1.044,-999.0,32.748,-1.428,0.136,62.128,-0.207,1.93,42.337,-2.961,231.852,1,56.452,1.272,-0.664,-999.0,-999.0,-999.0,56.452,2.30972483195,b
103043,-999.0,59.23,99.819,115.501,1.671,118.884,0.991,2.878,55.783,234.506,0.799,-0.811,0.354,37.643,0.096,2.151,30.092,2.151,0.135,131.854,-0.844,306.795,3,50.551,2.135,-3.023,45.925,0.464,1.481,166.771,0.74405624723,b
103044,132.024,64.551,77.467,172.127,3.833,630.088,-2.462,1.59,32.976,330.245,0.515,0.946,0.985,68.511,-0.275,-0.783,35.309,-1.335,0.401,88.081,-0.833,319.229,3,127.125,0.816,3.128,67.39,-3.017,1.583,226.425,0.00150270483101,s
103045,102.152,27.194,73.862,126.404,-999.0,-999.0,-999.0,1.816,23.866,216.045,3.631,1.324,-999.0,24.506,-0.488,2.471,88.973,-0.673,0.665,40.244,1.123,283.684,1,102.566,2.281,-2.131,-999.0,-999.0,-999.0,102.566,0.00150270483101,s
103046,161.571,5.174,94.015,139.54,-999.0,-999.0,-999.0,1.836,51.036,225.546,0.937,1.076,-999.0,58.575,-1.068,0.719,54.885,-0.387,-0.986,77.088,-0.906,325.158,1,112.087,-1.894,2.288,-999.0,-999.0,-999.0,112.087,0.018636116672,s
103047,-999.0,73.463,70.828,4.398,-999.0,-999.0,-999.0,2.337,4.398,52.68,1.446,-1.414,-999.0,21.535,1.09,2.869,31.146,-1.059,1.951,45.646,-0.735,116.982,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.97604893831,b
103048,-999.0,140.15,93.234,176.51,4.417,777.239,-4.24,1.086,13.838,348.993,0.964,-0.002,0.988,89.146,-0.035,-2.681,85.923,0.559,-1.772,79.246,2.482,459.433,2,97.825,-1.41,0.154,76.099,3.006,0.661,173.924,0.00150270483101,s
103049,-999.0,138.06,73.216,285.272,1.326,136.615,-0.425,1.087,0.618,457.526,0.256,0.018,0.416,136.21,1.308,0.706,34.831,0.74,-0.221,192.256,1.787,493.426,2,254.239,-0.544,-1.953,32.246,0.782,-1.605,286.486,0.00150187015894,s
103050,105.961,75.906,79.972,2.927,-999.0,-999.0,-999.0,2.786,2.927,82.71,1.872,-1.371,-999.0,28.798,-0.243,0.368,53.913,-0.764,-2.369,28.326,1.253,138.041,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.82288071729,b
103051,122.864,7.516,66.148,167.727,1.692,199.469,0.054,1.226,29.426,332.352,0.505,0.861,0.441,80.228,0.414,-0.358,40.518,0.112,-1.546,85.445,-1.673,552.688,3,121.668,1.723,2.339,58.821,0.031,0.874,211.606,0.00150270483101,s
103052,164.246,22.365,112.483,17.039,2.859,220.091,-0.816,3.283,45.328,239.904,0.687,-1.414,0.408,58.502,0.871,1.62,40.204,-0.246,-1.468,8.049,-2.809,339.323,3,69.214,-0.321,0.77,36.165,2.538,-1.804,141.198,0.00150270483101,s
103053,115.182,35.929,76.996,43.782,-999.0,-999.0,-999.0,2.642,43.782,72.842,1.065,1.412,-999.0,35.271,-1.561,-0.354,37.571,-0.646,2.124,20.35,0.709,176.919,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
103054,136.301,72.387,95.203,18.852,-999.0,-999.0,-999.0,3.068,18.852,95.67,1.204,1.401,-999.0,43.403,-2.09,1.029,52.267,-2.079,-2.186,25.627,1.254,224.079,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00150270483101,s
103055,117.324,4.814,75.46,1.295,-999.0,-999.0,-999.0,3.079,1.295,79.394,0.511,-1.379,-999.0,52.534,0.36,-1.774,26.86,0.161,1.298,25.176,1.483,94.11,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103056,78.034,32.042,57.817,8.318,-999.0,-999.0,-999.0,2.852,8.318,57.148,0.96,-1.398,-999.0,29.158,0.486,-2.433,27.99,0.928,0.385,10.24,2.868,105.918,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103057,233.755,58.571,151.367,3.606,-999.0,-999.0,-999.0,4.168,3.606,65.386,1.96,-1.366,-999.0,22.09,1.888,-0.533,43.296,-1.205,2.955,20.645,0.219,92.025,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,7.0033010102,b
103058,133.758,80.12,111.575,32.659,-999.0,-999.0,-999.0,2.659,26.047,123.35,2.096,-1.183,-999.0,27.688,2.409,-0.913,58.045,0.437,0.871,27.956,-2.481,109.415,1,37.617,2.498,2.559,-999.0,-999.0,-999.0,37.617,2.79069587978,b
103059,113.449,44.63,77.479,22.632,-999.0,-999.0,-999.0,2.983,22.632,70.747,0.834,-1.176,-999.0,38.569,0.346,2.87,32.178,-0.584,-0.579,15.497,2.488,95.081,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103060,103.96,16.536,62.438,137.117,-999.0,-999.0,-999.0,1.528,16.961,198.228,1.344,0.43,-999.0,32.303,-0.299,-1.153,43.403,1.194,-1.475,65.874,-1.786,261.351,1,122.522,2.122,1.661,-999.0,-999.0,-999.0,122.522,1.45484847268,b
103061,445.46,19.219,266.956,64.06,-999.0,-999.0,-999.0,3.96,2.856,178.127,0.751,1.334,-999.0,65.8,-0.723,-0.367,49.446,2.28,-2.948,45.813,-2.542,182.264,1,62.881,0.203,1.212,-999.0,-999.0,-999.0,62.881,2.6573911281,b
103062,81.848,58.541,61.963,1.681,-999.0,-999.0,-999.0,2.799,1.681,61.229,1.772,-1.352,-999.0,22.087,-0.577,1.62,39.142,-1.355,-1.069,22.866,2.49,62.337,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.93656522089,b
103063,94.911,3.605,61.091,154.299,2.0,237.212,-0.262,1.21,1.167,322.612,1.537,1.058,0.871,43.126,-0.274,2.394,66.271,-0.488,1.203,65.851,1.257,347.104,2,178.606,0.141,-1.502,34.609,-1.859,2.334,213.215,0.309795155685,b
103064,131.152,54.787,108.449,62.747,-999.0,-999.0,-999.0,2.542,1.342,140.499,2.857,-0.652,-999.0,20.508,0.954,-0.423,58.584,-1.448,-1.257,13.081,1.596,104.679,1,61.407,0.014,2.19,-999.0,-999.0,-999.0,61.407,3.10650721851,b
103065,-999.0,86.443,66.958,40.015,-999.0,-999.0,-999.0,2.464,27.277,120.695,2.058,-1.408,-999.0,20.315,1.101,-1.59,41.817,-0.335,2.69,63.361,0.697,203.502,1,58.563,2.966,-2.254,-999.0,-999.0,-999.0,58.563,0.74405624723,b
103066,151.934,19.92,107.314,2.233,-999.0,-999.0,-999.0,3.533,2.233,68.114,0.649,-1.395,-999.0,41.31,1.651,1.159,26.803,-0.475,-1.662,18.399,-2.592,130.581,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.1932650919,b
103067,134.23,22.71,98.125,2.017,-999.0,-999.0,-999.0,2.94,2.017,92.58,0.702,-1.384,-999.0,54.379,0.184,1.427,38.201,-0.65,-1.392,21.039,-2.216,146.074,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103068,100.202,8.131,66.178,7.91,-999.0,-999.0,-999.0,3.258,7.91,58.126,1.212,-1.414,-999.0,26.277,-1.368,2.072,31.849,-0.306,-1.131,3.287,-0.314,93.35,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103069,163.977,45.189,122.518,13.464,-999.0,-999.0,-999.0,2.828,13.464,105.122,0.667,-1.4,-999.0,63.043,1.595,-1.112,42.079,0.26,2.678,26.212,1.182,270.299,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
103070,-999.0,291.542,212.75,60.056,-999.0,-999.0,-999.0,2.687,0.44,285.605,2.243,-0.831,-999.0,69.632,1.538,-2.226,156.205,0.886,0.38,136.206,-2.69,304.357,1,59.767,1.631,1.237,-999.0,-999.0,-999.0,59.767,0.74405624723,b
103071,-999.0,63.136,42.433,3.552,-999.0,-999.0,-999.0,1.841,3.552,53.178,1.384,-1.376,-999.0,22.309,1.756,2.855,30.869,1.357,-1.631,35.471,0.902,100.94,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.52300098534,b
103072,164.763,19.406,79.065,107.154,-999.0,-999.0,-999.0,2.237,21.331,184.775,0.704,1.282,-999.0,52.231,0.793,2.324,36.747,0.97,-1.729,81.706,-2.085,260.395,1,95.797,1.578,0.525,-999.0,-999.0,-999.0,95.797,0.00150187015894,s
103073,197.762,65.141,124.412,31.372,-999.0,-999.0,-999.0,3.681,1.29,109.635,0.964,1.392,-999.0,39.77,-0.467,0.902,38.32,1.617,-2.131,28.548,0.66,91.506,1,31.545,0.764,-2.637,-999.0,-999.0,-999.0,31.545,2.48162933935,b
103074,158.576,117.567,100.664,32.039,-999.0,-999.0,-999.0,3.077,32.039,102.988,1.572,-1.388,-999.0,40.049,-1.929,1.429,62.939,-2.084,-1.781,55.176,1.22,243.703,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.55895799698,b
103075,83.31,38.034,32.935,217.122,1.538,185.709,-0.589,0.845,24.857,312.903,2.472,1.042,0.231,24.405,-0.261,0.754,60.326,-0.983,0.314,136.335,0.736,353.43,2,150.132,-0.821,-2.621,78.04,0.717,-2.611,228.172,1.45484847268,b
103076,122.468,15.359,72.465,165.099,1.259,117.888,0.028,1.397,57.006,269.471,0.728,1.349,0.869,56.974,2.214,-2.006,41.486,0.888,-2.443,68.947,-2.155,363.188,3,95.31,1.281,0.625,40.039,0.022,2.06,171.011,0.0834140312717,b
103077,89.209,62.599,81.262,22.56,-999.0,-999.0,-999.0,2.235,22.56,62.192,0.722,-1.335,-999.0,36.125,-2.203,-1.709,26.066,-0.064,-2.357,37.988,0.991,191.624,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.39103458987,b
103078,90.811,31.309,60.851,45.811,-999.0,-999.0,-999.0,2.457,5.209,99.448,0.96,1.376,-999.0,28.583,-0.855,-1.143,27.431,0.352,0.998,19.689,-0.481,248.962,1,43.433,-2.452,2.771,-999.0,-999.0,-999.0,43.433,1.68161144262,b
103079,223.798,97.023,176.921,1.965,-999.0,-999.0,-999.0,3.518,1.965,104.266,1.677,-1.372,-999.0,38.955,-0.995,-1.044,65.311,1.354,1.575,39.023,-2.128,148.755,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,6.31606384111,b
103080,144.661,1.607,112.115,80.147,-999.0,-999.0,-999.0,2.202,0.779,196.72,1.636,0.94,-999.0,44.379,-0.038,2.805,72.604,-1.074,-1.536,12.607,-1.482,216.603,1,79.737,3.531,1.065,-999.0,-999.0,-999.0,79.737,0.00150270483101,s
103081,-999.0,96.776,14.822,1.029,-999.0,-999.0,-999.0,0.478,1.029,62.64,1.468,-1.36,-999.0,25.378,-2.049,1.615,37.262,-1.635,1.854,62.952,-1.373,82.322,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.58172455009,b
103082,93.862,26.357,63.82,31.292,-999.0,-999.0,-999.0,2.949,0.513,93.41,1.274,1.412,-999.0,27.208,0.532,-0.556,34.672,1.14,2.33,20.857,1.305,92.22,1,31.53,-0.23,-1.737,-999.0,-999.0,-999.0,31.53,0.018636116672,s
103083,104.798,37.91,72.334,12.599,-999.0,-999.0,-999.0,3.23,12.599,57.374,1.546,1.338,-999.0,22.536,-0.9,1.276,34.837,-2.408,-1.58,11.103,1.022,158.177,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.45484847268,b
103084,-999.0,87.587,30.383,17.026,-999.0,-999.0,-999.0,1.006,17.026,61.101,1.623,-1.114,-999.0,23.296,-0.524,3.095,37.805,-1.359,2.533,54.087,-0.105,87.969,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.90176217155,b
103085,92.335,0.193,55.56,94.66,-999.0,-999.0,-999.0,1.911,3.194,161.865,1.821,1.004,-999.0,24.954,-0.853,2.553,45.443,-0.527,0.67,53.793,0.674,173.261,1,91.468,1.72,-2.215,-999.0,-999.0,-999.0,91.468,1.68161144262,b
103086,159.043,133.428,79.926,4.156,-999.0,-999.0,-999.0,2.866,4.156,96.331,3.768,-1.111,-999.0,20.204,-2.161,-1.793,76.126,-1.663,1.029,58.492,-2.155,83.165,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.29437631132,b
103087,183.113,102.259,131.08,40.377,-999.0,-999.0,-999.0,2.587,9.057,161.31,1.42,-0.587,-999.0,53.166,-1.131,0.009,75.485,-1.969,2.456,34.925,-0.502,203.176,1,32.659,2.581,-2.119,-999.0,-999.0,-999.0,32.659,1.02570526965,b
103088,-999.0,95.158,78.98,2.466,-999.0,-999.0,-999.0,1.833,2.466,99.367,0.899,-1.41,-999.0,52.314,0.936,-0.386,47.052,1.117,-2.209,62.745,1.94,79.981,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.13456713976,b
